"","X1","K_beta","Mean_C1","Mean_C2","N","N_C1","N_C2","N_Tail","pi_C1","pi_C2","pi_Tail","rcc_C1","rcc_C2","rcc_Tail","Scale_Tail","Shape_Tail","tail","Variance_C1","Variance_C2","coverage","K_B","K_BB","karyotype","sample","samplename","Mean_C3","N_C3","pi_C3","rcc_C3","Variance_C3","Mean_Tail","Variance_Tail","purity","ploidy","purity_conf_mad","wgd_status","wgd_uncertain"
"3725",3725,1,0.222192307692308,NA,143,143,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00802808476600323,NA,90,3,0,"2:2","7243992d-0763-4b75-8066-e8e5309d0193","7243992d-0763-4b75-8066-e8e5309d0193",NA,NA,NA,NA,NA,NA,NA,0.83,2.583,0.013,"no_wgd",FALSE
"3726",3726,1,0.158574267565444,NA,3701,3701,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0044661682192426,NA,56,1,0,"1:0","724bf2b8-a246-4b6f-85f8-95824c03896e","724bf2b8-a246-4b6f-85f8-95824c03896e",NA,NA,NA,NA,NA,NA,NA,0.328,1.52,0.008,"no_wgd",FALSE
"3727",3727,1,0.131834857242174,NA,7934,7934,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00249244463378761,NA,68,1,0,"1:1","724bf2b8-a246-4b6f-85f8-95824c03896e","724bf2b8-a246-4b6f-85f8-95824c03896e",NA,NA,NA,NA,NA,NA,NA,0.328,1.52,0.008,"no_wgd",FALSE
"3728",3728,1,0.598044827586207,NA,406,406,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0214345317343299,NA,17,1,0,"1:0","7260f57c-c623-11e3-bf01-24c6515278c0","7260f57c-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.696,2.44,0.015,"no_wgd",FALSE
"3729",3729,1,0.328823158323158,NA,4914,4914,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00847099606523864,NA,32,1,0,"1:1","7260f57c-c623-11e3-bf01-24c6515278c0","7260f57c-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.696,2.44,0.015,"no_wgd",FALSE
"3730",3730,1,0.361105916926462,NA,3289,3289,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0206234220325347,NA,43,2,0,"2:1","7260f57c-c623-11e3-bf01-24c6515278c0","7260f57c-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.696,2.44,0.015,"no_wgd",FALSE
"3731",3731,1,0.330412391930836,NA,347,347,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0129713808550856,NA,53,2,0,"2:2","7260f57c-c623-11e3-bf01-24c6515278c0","7260f57c-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.696,2.44,0.015,"no_wgd",FALSE
"3732",3732,2,0.389749734875235,0.119572803092598,1069,621,448,0,0.60050720131841,0.39949279868159,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.0166250439458497,0.00105541395397538,35,2,0,"1:0","7266ec7b-4824-4b88-910e-e9bfb848d55f","7266ec7b-4824-4b88-910e-e9bfb848d55f",NA,NA,NA,NA,NA,NA,NA,0.56,1.809,0.001,"no_wgd",TRUE
"3733",3733,2,0.273681960092861,0.097507702696166,3756,2815,941,0,0.744326640531471,0.255673359468529,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00416164541872666,0.000623523479103019,52,2,0,"1:1","7266ec7b-4824-4b88-910e-e9bfb848d55f","7266ec7b-4824-4b88-910e-e9bfb848d55f",NA,NA,NA,NA,NA,NA,NA,0.56,1.809,0.001,"no_wgd",TRUE
"3734",3734,1,0.243286458333333,NA,288,288,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0174000257541233,NA,61,3,0,"2:1","7266ec7b-4824-4b88-910e-e9bfb848d55f","7266ec7b-4824-4b88-910e-e9bfb848d55f",NA,NA,NA,NA,NA,NA,NA,0.56,1.809,0.001,"no_wgd",TRUE
"3735",3735,1,0.302342857142857,NA,21,21,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.042802453877551,NA,48,2,0,"2:0","7266ec7b-4824-4b88-910e-e9bfb848d55f","7266ec7b-4824-4b88-910e-e9bfb848d55f",NA,NA,NA,NA,NA,NA,NA,0.56,1.809,0.001,"no_wgd",TRUE
"3736",3736,1,0.329589743589744,NA,39,39,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0136260260486522,NA,34,1,0,"1:0","729229fe-92b9-439b-acd2-b49159116a41","729229fe-92b9-439b-acd2-b49159116a41",NA,NA,NA,NA,NA,NA,NA,0.42,2.189,0.001,"no_wgd",FALSE
"3737",3737,1,0.203115926358856,NA,3422,3422,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00406547507364507,NA,50,1,0,"1:1","729229fe-92b9-439b-acd2-b49159116a41","729229fe-92b9-439b-acd2-b49159116a41",NA,NA,NA,NA,NA,NA,NA,0.42,2.189,0.001,"no_wgd",FALSE
"3738",3738,1,0.196138182640031,NA,1634,1634,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0073749984297676,NA,61,2,0,"2:1","729229fe-92b9-439b-acd2-b49159116a41","729229fe-92b9-439b-acd2-b49159116a41",NA,NA,NA,NA,NA,NA,NA,0.42,2.189,0.001,"no_wgd",FALSE
"3739",3739,1,0.319396037934361,NA,289,289,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0196887396413761,NA,38,2,0,"2:0","729229fe-92b9-439b-acd2-b49159116a41","729229fe-92b9-439b-acd2-b49159116a41",NA,NA,NA,NA,NA,NA,NA,0.42,2.189,0.001,"no_wgd",FALSE
"3740",3740,1,0.336865180548723,NA,180,133,NA,47,0.715072816990713,NA,0.284927183009287,TRUE,NA,TRUE,0.060599999,1.91225790154542,TRUE,0.00554913766894084,NA,40.5,1,0,"1:0","72a27124-24b9-41f7-a065-774fdf5f7d19","72a27124-24b9-41f7-a065-774fdf5f7d19",NA,NA,NA,NA,NA,0.127028581199551,Inf,0.499,1.946,0.002,"no_wgd",FALSE
"3741",3741,1,0.248532130394126,NA,4244,3771,NA,473,0.866398324953214,NA,0.133601675046786,TRUE,NA,TRUE,0.050499999,1.46966635882237,TRUE,0.00381799774285597,NA,53,1,0,"1:1","72a27124-24b9-41f7-a065-774fdf5f7d19","72a27124-24b9-41f7-a065-774fdf5f7d19",NA,NA,NA,NA,NA,0.158023133351419,Inf,0.499,1.946,0.002,"no_wgd",FALSE
"3742",3742,1,0.2377125,NA,24,24,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00917584942708333,NA,53.5,2,0,"2:0","72a27124-24b9-41f7-a065-774fdf5f7d19","72a27124-24b9-41f7-a065-774fdf5f7d19",NA,NA,NA,NA,NA,NA,NA,0.499,1.946,0.002,"no_wgd",FALSE
"3743",3743,2,0.52579841166878,0.159482727989212,372,313,59,0,0.842359299085708,0.157640700914292,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0132401943839154,0.0050624056997042,38,3,0,"1:0","72a5e569-99d4-47bc-be1b-6296a5025080","72a5e569-99d4-47bc-be1b-6296a5025080",NA,NA,NA,NA,NA,NA,NA,0.595,1.914,0.007,"no_wgd",FALSE
"3744",3744,1,0.296201027499279,NA,5693,5296,NA,397,0.915633034730117,NA,0.0843669652698831,TRUE,NA,TRUE,0.050599999,1.1966539802807,TRUE,0.00356459338628168,NA,64,1,0,"1:1","72a5e569-99d4-47bc-be1b-6296a5025080","72a5e569-99d4-47bc-be1b-6296a5025080",NA,NA,NA,NA,NA,0.307904727476764,Inf,0.595,1.914,0.007,"no_wgd",FALSE
"3745",3745,3,0.595234950690637,0.294456633369167,138,27,89,0,0.193398662119859,0.644211395326181,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00475544972544179,0.00326856229043727,63,3,0,"2:0","72a5e569-99d4-47bc-be1b-6296a5025080","72a5e569-99d4-47bc-be1b-6296a5025080",0.0925632607233768,22,0.16238994255396,TRUE,0.00104785436873321,NA,NA,0.595,1.914,0.007,"no_wgd",FALSE
"3746",3746,1,0.462059651473284,NA,731,684,NA,47,0.926617988345184,NA,0.0733820116548157,TRUE,NA,TRUE,0.065199999,1.12076431333417,TRUE,0.0065709311121812,NA,41,1,0,"1:1","72b62805-76f9-476a-b876-a781e69a2c90","72b62805-76f9-476a-b876-a781e69a2c90",NA,NA,NA,NA,NA,0.60509458540472,Inf,0.922,2,0.004,"no_wgd",FALSE
"3747",3747,1,0.628492900560312,NA,1709,1488,NA,221,0.857165280211756,NA,0.142834719788244,TRUE,NA,TRUE,0.058799999,0.951196406277674,TRUE,0.0173513910919926,NA,28,1,0,"1:0","72c22a8c-c622-11e3-bf01-24c6515278c0","72c22a8c-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,Inf,Inf,0.761,1.822,0.009,"no_wgd",FALSE
"3748",3748,1,0.375400315369367,NA,10114,9863,NA,251,0.967852929659109,NA,0.0321470703408908,TRUE,NA,TRUE,0.050799999,0.940418903236811,TRUE,0.00684531652043897,NA,46,1,0,"1:1","72c22a8c-c622-11e3-bf01-24c6515278c0","72c22a8c-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,Inf,Inf,0.761,1.822,0.009,"no_wgd",FALSE
"3749",3749,2,0.560217657182405,0.259838466507719,497,199,298,0,0.398528345970261,0.601471654029739,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00664690121639805,0.0064792049097822,51,2,0,"2:1","72c22a8c-c622-11e3-bf01-24c6515278c0","72c22a8c-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.761,1.822,0.009,"no_wgd",FALSE
"3750",3750,2,0.770784715283385,0.3285413037974,495,312,183,0,0.627385903000567,0.372614096999433,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00391363790259619,0.0136781228631482,53,3,0,"2:0","72c22a8c-c622-11e3-bf01-24c6515278c0","72c22a8c-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.761,1.822,0.009,"no_wgd",FALSE
"3751",3751,1,0.420486274509804,NA,51,51,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0338645733410227,NA,51,3,0,"1:0","72f0a49a-aec8-47e5-846a-956c4da1507c","72f0a49a-aec8-47e5-846a-956c4da1507c",NA,NA,NA,NA,NA,NA,NA,0.814,3.945,0.038,"wgd",FALSE
"3752",3752,1,0.341905699123206,NA,871,871,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0282590497159301,NA,48,3,0,"2:1","72f0a49a-aec8-47e5-846a-956c4da1507c","72f0a49a-aec8-47e5-846a-956c4da1507c",NA,NA,NA,NA,NA,NA,NA,0.814,3.945,0.038,"wgd",FALSE
"3753",3753,2,0.792630959850346,0.405536311283411,418,168,186,64,0.39894347818662,0.429501273781682,0.171555248031698,TRUE,FALSE,FALSE,0.065199999,1.31209634783673,TRUE,0.00474533302369328,0.0124394990143467,36,2,0,"2:0","72f0a49a-aec8-47e5-846a-956c4da1507c","72f0a49a-aec8-47e5-846a-956c4da1507c",NA,NA,NA,NA,NA,0.274109841912065,Inf,0.814,3.945,0.038,"wgd",FALSE
"3754",3754,1,0.318156886227546,NA,2672,2672,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0237681986876099,NA,61,3,0,"2:2","72f0a49a-aec8-47e5-846a-956c4da1507c","72f0a49a-aec8-47e5-846a-956c4da1507c",NA,NA,NA,NA,NA,NA,NA,0.814,3.945,0.038,"wgd",FALSE
"3755",3755,1,0.899259443632255,NA,63,48,NA,15,0.745012619697191,NA,0.254987380302809,TRUE,NA,TRUE,0.102599999,1.48874808982174,TRUE,0.00570663905652309,NA,26,2,0,"1:0","72f82fbd-9838-4082-b605-bc3d80226f16","72f82fbd-9838-4082-b605-bc3d80226f16",NA,NA,NA,NA,NA,0.312524091056136,Inf,0.94,3.647,0.013,"wgd",FALSE
"3756",3756,1,0.365707142857143,NA,378,378,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0221803534674981,NA,46,3,0,"1:1","72f82fbd-9838-4082-b605-bc3d80226f16","72f82fbd-9838-4082-b605-bc3d80226f16",NA,NA,NA,NA,NA,NA,NA,0.94,3.647,0.013,"wgd",FALSE
"3757",3757,2,0.643613340872226,0.315469081310951,2166,413,1523,230,0.187046346684638,0.684917254925948,0.128036398389414,FALSE,TRUE,FALSE,0.050399999,1.04849932745587,TRUE,0.00408273833866581,0.00487346654326879,58,2,0,"2:1","72f82fbd-9838-4082-b605-bc3d80226f16","72f82fbd-9838-4082-b605-bc3d80226f16",NA,NA,NA,NA,NA,1.08958964644117,Inf,0.94,3.647,0.013,"wgd",FALSE
"3758",3758,3,0.938596250654559,0.459503260587801,1435,455,799,0,0.317083186038436,0.55458615375594,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00108856819241915,0.00742161073914702,39,3,0,"2:0","72f82fbd-9838-4082-b605-bc3d80226f16","72f82fbd-9838-4082-b605-bc3d80226f16",0.154323231174455,181,0.128330660205625,FALSE,0.00373394046822139,NA,NA,0.94,3.647,0.013,"wgd",FALSE
"3759",3759,1,0.312066895874264,NA,3054,3054,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0233780576565726,NA,78,3,0,"2:2","72f82fbd-9838-4082-b605-bc3d80226f16","72f82fbd-9838-4082-b605-bc3d80226f16",NA,NA,NA,NA,NA,NA,NA,0.94,3.647,0.013,"wgd",FALSE
"3760",3760,1,0.210977215189873,NA,79,79,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00499957289857395,NA,28,1,0,"1:0","7303f9fe-88bb-48ba-b9b4-ebf9e4770c1c","7303f9fe-88bb-48ba-b9b4-ebf9e4770c1c",NA,NA,NA,NA,NA,NA,NA,0.24,1.979,0.064,"no_wgd",FALSE
"3761",3761,1,0.126000421472579,NA,1584,1570,NA,14,0.953172699534843,NA,0.046827300465157,TRUE,NA,TRUE,0.053299999,1.13153058685342,TRUE,0.00164603836811361,NA,51,1,0,"1:1","7303f9fe-88bb-48ba-b9b4-ebf9e4770c1c","7303f9fe-88bb-48ba-b9b4-ebf9e4770c1c",NA,NA,NA,NA,NA,0.458528929206152,Inf,0.24,1.979,0.064,"no_wgd",FALSE
"3762",3762,1,0.177147383858903,NA,689,689,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00567514592365289,NA,41,1,0,"1:0","73058c80-607e-4b55-b112-8f8f6775d014","73058c80-607e-4b55-b112-8f8f6775d014",NA,NA,NA,NA,NA,NA,NA,0.225,1.877,0.02,"no_wgd",FALSE
"3763",3763,1,0.120393284766009,NA,6404,6404,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00140864772842558,NA,63,1,0,"1:1","73058c80-607e-4b55-b112-8f8f6775d014","73058c80-607e-4b55-b112-8f8f6775d014",NA,NA,NA,NA,NA,NA,NA,0.225,1.877,0.02,"no_wgd",FALSE
"3764",3764,1,0.137053396160148,NA,393,393,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00294948154525004,NA,63,1,0,"2:1","73058c80-607e-4b55-b112-8f8f6775d014","73058c80-607e-4b55-b112-8f8f6775d014",NA,NA,NA,NA,NA,NA,NA,0.225,1.877,0.02,"no_wgd",FALSE
"3765",3765,1,0.164913888888889,NA,72,72,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00524091508487654,NA,59,2,0,"2:0","73058c80-607e-4b55-b112-8f8f6775d014","73058c80-607e-4b55-b112-8f8f6775d014",NA,NA,NA,NA,NA,NA,NA,0.225,1.877,0.02,"no_wgd",FALSE
"3766",3766,2,0.653351611596882,0.137699068759514,171,94,77,0,0.548283417167591,0.451716582832409,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0245620041241297,0.00346748486231951,35,3,0,"1:0","734a8251-9ecc-47f5-835f-846b67693ca6","734a8251-9ecc-47f5-835f-846b67693ca6",NA,NA,NA,NA,NA,NA,NA,0.731,1.933,0.024,"no_wgd",FALSE
"3767",3767,1,0.3583189608934,NA,2277,1850,NA,427,0.787677758532295,NA,0.212322241467705,TRUE,NA,TRUE,0.051299999,1.14638062370362,TRUE,0.00569872742216366,NA,65,1,0,"1:1","734a8251-9ecc-47f5-835f-846b67693ca6","734a8251-9ecc-47f5-835f-846b67693ca6",NA,NA,NA,NA,NA,0.401756211728447,Inf,0.731,1.933,0.024,"no_wgd",FALSE
"3768",3768,1,0.247260294117647,NA,68,68,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0249752118057959,NA,91,3,0,"2:1","734a8251-9ecc-47f5-835f-846b67693ca6","734a8251-9ecc-47f5-835f-846b67693ca6",NA,NA,NA,NA,NA,NA,NA,0.731,1.933,0.024,"no_wgd",FALSE
"3769",3769,1,0.470375409836065,NA,122,122,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0180695457887665,NA,27,2,0,"1:0","73936e8b-c893-4afd-bd1f-be90c06a4869","73936e8b-c893-4afd-bd1f-be90c06a4869",NA,NA,NA,NA,NA,NA,NA,0.678,3.136,0.012,"wgd",FALSE
"3770",3770,2,0.494293608072104,0.243904782434473,1834,857,914,63,0.462169324226212,0.494923065518336,0.0429076102554518,TRUE,TRUE,FALSE,0.055599999,1.64692901124292,TRUE,0.00491422884472291,0.00362437320960212,57,2,0,"2:1","73936e8b-c893-4afd-bd1f-be90c06a4869","73936e8b-c893-4afd-bd1f-be90c06a4869",NA,NA,NA,NA,NA,0.141544512283115,Inf,0.678,3.136,0.012,"wgd",FALSE
"3771",3771,2,0.657085631405449,0.196607651094983,323,261,62,0,0.801280931646802,0.198719068353198,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00654872242753458,0.017505094411192,43,2,0,"2:0","73936e8b-c893-4afd-bd1f-be90c06a4869","73936e8b-c893-4afd-bd1f-be90c06a4869",NA,NA,NA,NA,NA,NA,NA,0.678,3.136,0.012,"wgd",FALSE
"3772",3772,2,0.391619156761489,0.144028948935822,343,289,54,0,0.831758221839178,0.168241778160822,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00448894005704271,0.00466192622160049,71,2,0,"2:2","73936e8b-c893-4afd-bd1f-be90c06a4869","73936e8b-c893-4afd-bd1f-be90c06a4869",NA,NA,NA,NA,NA,NA,NA,0.678,3.136,0.012,"wgd",FALSE
"3773",3773,2,0.771813603665646,0.246275298282561,979,885,94,0,0.906116271049584,0.0938837289504158,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0113846374712669,0.00935468441260168,22,2,0,"1:0","73afad06-c623-11e3-bf01-24c6515278c0","73afad06-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.859,2.022,0.044,"no_wgd",FALSE
"3774",3774,1,0.415338945904272,NA,12374,11719,NA,655,0.936057084722144,NA,0.0639429152778559,TRUE,NA,TRUE,0.050599999,0.939863353988312,TRUE,0.00759002247351769,NA,42,1,0,"1:1","73afad06-c623-11e3-bf01-24c6515278c0","73afad06-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,Inf,Inf,0.859,2.022,0.044,"no_wgd",FALSE
"3775",3775,1,0.386383341132428,NA,2137,2137,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0176875213228565,NA,50,3,0,"2:1","73afad06-c623-11e3-bf01-24c6515278c0","73afad06-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.859,2.022,0.044,"no_wgd",FALSE
"3776",3776,3,0.831923999957303,0.441624272008435,359,250,75,0,0.697738372979991,0.203906120396162,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00412714591211952,0.00728022668856571,39,3,0,"2:0","73afad06-c623-11e3-bf01-24c6515278c0","73afad06-c623-11e3-bf01-24c6515278c0",0.130011193592417,34,0.098355506623847,FALSE,0.00246259717332032,NA,NA,0.859,2.022,0.044,"no_wgd",FALSE
"3777",3777,1,0.38299715370019,NA,527,527,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0195482756465475,NA,62,3,0,"2:2","73afad06-c623-11e3-bf01-24c6515278c0","73afad06-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.859,2.022,0.044,"no_wgd",FALSE
"3778",3778,1,0.28049,NA,40,40,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0132187799,NA,29,1,0,"1:0","73f7718b-f9b1-4a63-a561-0c9cc2abeb9f","73f7718b-f9b1-4a63-a561-0c9cc2abeb9f",NA,NA,NA,NA,NA,NA,NA,0.351,1.927,0.031,"no_wgd",FALSE
"3779",3779,1,0.153264004259851,NA,939,939,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00348284726660701,NA,54,1,0,"1:1","73f7718b-f9b1-4a63-a561-0c9cc2abeb9f","73f7718b-f9b1-4a63-a561-0c9cc2abeb9f",NA,NA,NA,NA,NA,NA,NA,0.351,1.927,0.031,"no_wgd",FALSE
"3780",3780,1,0.182839160839161,NA,143,143,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00503688741747763,NA,44,1,0,"1:1","74039acd-5aca-4c65-818c-3b577d295be0","74039acd-5aca-4c65-818c-3b577d295be0",NA,NA,NA,NA,NA,NA,NA,0.38,3.726,0.003,"wgd",FALSE
"3781",3781,1,0.193892298213656,NA,1530,1530,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00815139387902144,NA,53,2,0,"2:1","74039acd-5aca-4c65-818c-3b577d295be0","74039acd-5aca-4c65-818c-3b577d295be0",NA,NA,NA,NA,NA,NA,NA,0.38,3.726,0.003,"wgd",FALSE
"3782",3782,1,0.259420740740741,NA,135,135,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0143487317179698,NA,42,2,0,"2:0","74039acd-5aca-4c65-818c-3b577d295be0","74039acd-5aca-4c65-818c-3b577d295be0",NA,NA,NA,NA,NA,NA,NA,0.38,3.726,0.003,"wgd",FALSE
"3783",3783,1,0.188053010590141,NA,286,286,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00646928651588721,NA,55,2,0,"2:2","74039acd-5aca-4c65-818c-3b577d295be0","74039acd-5aca-4c65-818c-3b577d295be0",NA,NA,NA,NA,NA,NA,NA,0.38,3.726,0.003,"wgd",FALSE
"3784",3784,2,0.732513219179755,0.202371188090225,1127,946,181,0,0.837848114849351,0.162151885150649,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00611035666653714,0.0139207584871282,39,2,0,"1:0","7410c00d-ed0b-48dc-a4bf-eb76ac613980","7410c00d-ed0b-48dc-a4bf-eb76ac613980",NA,NA,NA,NA,NA,NA,NA,0.841,1.961,0.002,"no_wgd",FALSE
"3785",3785,1,0.419142732886974,NA,4584,4034,NA,550,0.864280730730866,NA,0.135719269269134,TRUE,NA,TRUE,0.050599999,1.02305649233767,TRUE,0.00400148265538254,NA,68,1,0,"1:1","7410c00d-ed0b-48dc-a4bf-eb76ac613980","7410c00d-ed0b-48dc-a4bf-eb76ac613980",NA,NA,NA,NA,NA,2.24520958049875,Inf,0.841,1.961,0.002,"no_wgd",FALSE
"3786",3786,2,0.581791703175539,0.297399072251046,1581,408,955,218,0.253631355846968,0.587714208648528,0.158654435504504,FALSE,TRUE,FALSE,0.051299999,1.35743559800261,TRUE,0.00263718742816847,0.0025331090565706,96,2,0,"2:1","7410c00d-ed0b-48dc-a4bf-eb76ac613980","7410c00d-ed0b-48dc-a4bf-eb76ac613980",NA,NA,NA,NA,NA,0.19482235459824,Inf,0.841,1.961,0.002,"no_wgd",FALSE
"3787",3787,3,0.846486644236713,0.428182791842119,288,88,139,24,0.304056565839687,0.436667342054716,0.0920035957338025,TRUE,FALSE,FALSE,0.051299999,1.579847982175,TRUE,0.00219820425674615,0.00267987575729886,67.5,3,0,"2:0","7410c00d-ed0b-48dc-a4bf-eb76ac613980","7410c00d-ed0b-48dc-a4bf-eb76ac613980",0.278547628463681,37,0.167272496371794,TRUE,0.0183359779683137,0.139771461481553,Inf,0.841,1.961,0.002,"no_wgd",FALSE
"3788",3788,2,0.448804785632566,0.232197343923885,210,19,168,23,0.0913573231394058,0.787994514575164,0.120648162285431,FALSE,TRUE,FALSE,0.053799999,2.73380365946514,TRUE,0.00239580165044082,0.00162978360094865,121,2,0,"2:2","7410c00d-ed0b-48dc-a4bf-eb76ac613980","7410c00d-ed0b-48dc-a4bf-eb76ac613980",NA,NA,NA,NA,NA,0.0848300402081243,0.00358717159473364,0.841,1.961,0.002,"no_wgd",FALSE
"3789",3789,1,0.300389852941176,NA,680,680,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.021288894294096,NA,26,2,0,"1:0","741c4656-0fd0-416e-86c8-f6533b6c96f4","741c4656-0fd0-416e-86c8-f6533b6c96f4",NA,NA,NA,NA,NA,NA,NA,0.472,1.839,0.029,"no_wgd",FALSE
"3790",3790,1,0.210205012262417,NA,6524,6524,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00637991138658783,NA,40,1,0,"1:1","741c4656-0fd0-416e-86c8-f6533b6c96f4","741c4656-0fd0-416e-86c8-f6533b6c96f4",NA,NA,NA,NA,NA,NA,NA,0.472,1.839,0.029,"no_wgd",FALSE
"3791",3791,1,0.241303703703704,NA,27,27,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0142251529492455,NA,59,2,0,"2:1","741c4656-0fd0-416e-86c8-f6533b6c96f4","741c4656-0fd0-416e-86c8-f6533b6c96f4",NA,NA,NA,NA,NA,NA,NA,0.472,1.839,0.029,"no_wgd",FALSE
"3792",3792,1,0.155187087765364,NA,694,694,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00409103241263742,NA,49,1,0,"1:0","7456abd5-303e-4e6f-bf4e-47efefc7310f","7456abd5-303e-4e6f-bf4e-47efefc7310f",NA,NA,NA,NA,NA,NA,NA,0.249,2.34,0.068,"wgd",FALSE
"3793",3793,1,0.130174188461937,NA,733,733,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00268677465921959,NA,56,1,0,"1:1","7456abd5-303e-4e6f-bf4e-47efefc7310f","7456abd5-303e-4e6f-bf4e-47efefc7310f",NA,NA,NA,NA,NA,NA,NA,0.249,2.34,0.068,"wgd",FALSE
"3794",3794,1,0.126264595765438,NA,1116,1116,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0025964270391417,NA,60,1,0,"2:1","7456abd5-303e-4e6f-bf4e-47efefc7310f","7456abd5-303e-4e6f-bf4e-47efefc7310f",NA,NA,NA,NA,NA,NA,NA,0.249,2.34,0.068,"wgd",FALSE
"3795",3795,3,0.314089537876837,0.189939346201269,177,26,32,0,0.168186711589906,0.177252885258335,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00462054772817018,0.000515528964602385,53,2,0,"2:0","7456abd5-303e-4e6f-bf4e-47efefc7310f","7456abd5-303e-4e6f-bf4e-47efefc7310f",0.10592720490702,119,0.654560403151759,FALSE,0.000507555794232174,NA,NA,0.249,2.34,0.068,"wgd",FALSE
