K_beta,Mean_C1,Mean_C2,N,N_C1,N_C2,N_Tail,pi_C1,pi_C2,pi_Tail,rcc_C1,rcc_C2,rcc_Tail,Scale_Tail,Shape_Tail,tail,Variance_C1,Variance_C2,score,samplename,karyotype,Mean_C3,N_C3,pi_C3,rcc_C3,Variance_C3,Mean_Tail,Variance_Tail
2,0.5000000000000001,0.4113121198870991,582,24,558,0,0.052324788850232264,0.9476752111497677,0,FALSE,TRUE,FALSE,NA,NA,FALSE,1.2325951644078312e-32,0.038619174523758786,reICL,0332b017-17d5-4083-8fc4-9d6f8fdbbbde,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.7933229512856314,0.3595156469994713,177,145,32,0,0.8118347241894351,0.18816527581056489,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00714354549221583,0.01886459850731748,reICL,0332b017-17d5-4083-8fc4-9d6f8fdbbbde,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.42888823623558214,NA,4922,4641,NA,281,0.9265375588900812,NA,0.07346244110991881,TRUE,NA,TRUE,0.054099999,0.9218081334593057,TRUE,0.011005959681662035,NA,reICL,0332b017-17d5-4083-8fc4-9d6f8fdbbbde,2:2,NA,NA,NA,NA,NA,Inf,Inf
2,0.6008581558120948,0.16234821643645542,129,26,103,0,0.22674574660601582,0.7732542533939842,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.05636295276116265,0.002259117665971068,reICL,0363fe2c-d765-450e-8b1a-d13a23d9af2a,1:0,NA,NA,NA,NA,NA,NA,NA
2,0.38464925887675516,0.09890204437022702,715,235,480,0,0.33611711394006294,0.6638828860599371,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.010729337156550242,8.053250553528322e-4,reICL,0363fe2c-d765-450e-8b1a-d13a23d9af2a,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.27365490611508997,NA,148,52,NA,96,0.3096763978532543,NA,0.6903236021467457,TRUE,NA,TRUE,0.051899999,1.7454792067495464,TRUE,0.0036136277017452508,NA,reICL,0363fe2c-d765-450e-8b1a-d13a23d9af2a,2:1,NA,NA,NA,NA,NA,0.12151964570523197,Inf
1,0.45614638235312793,NA,2927,2769,NA,158,0.9381598976325525,NA,0.06184010236744752,TRUE,NA,TRUE,0.051299999,1.081351077918904,TRUE,0.005392552096680598,NA,reICL,0385961e-ea99-40b2-ad79-6872bc30d8a1,1:1,NA,NA,NA,NA,NA,0.681900112880964,Inf
2,0.5725701203691419,0.4493418895171699,94,16,78,0,0.2272174131767475,0.7727825868232525,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.1073597066562233,0.005466421184478099,reICL,0385961e-ea99-40b2-ad79-6872bc30d8a1,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.5612309910607728,NA,230,217,NA,13,0.9291602357619442,NA,0.07083976423805582,TRUE,NA,TRUE,0.052599999,1.0796896631187134,TRUE,0.019153118993988,NA,reICL,03ad38a6-0902-4aaa-84a3-91ea88fa9883,1:0,NA,NA,NA,NA,NA,0.7126605004685779,Inf
1,0.30668321508872026,NA,5215,5130,NA,85,0.9753214626628782,NA,0.02467853733712182,TRUE,NA,TRUE,0.055599999,1.1438653954386222,TRUE,0.006537789816018139,NA,reICL,03ad38a6-0902-4aaa-84a3-91ea88fa9883,1:1,NA,NA,NA,NA,NA,0.4420723597124884,Inf
1,0.3355945945945947,NA,74,74,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.015806641862673484,NA,reICL,03ad38a6-0902-4aaa-84a3-91ea88fa9883,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.5539014329931501,0.2859633770457039,74,19,55,0,0.3128393011812431,0.687160698818757,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.02675998202166818,0.0036825957623036905,reICL,03ad38a6-0902-4aaa-84a3-91ea88fa9883,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.3242486055776893,NA,251,251,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.016376132537896226,NA,reICL,03b5268e-881e-49e7-824f-170c3fc8b11b,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.49588904109589027,NA,73,73,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0367236390579846,NA,reICL,03b5268e-881e-49e7-824f-170c3fc8b11b,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.2589882784080332,NA,780,780,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011394773054256239,NA,reICL,03b5268e-881e-49e7-824f-170c3fc8b11b,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.28804487290206215,NA,248,173,NA,75,0.6782649513800968,NA,0.3217350486199032,TRUE,NA,TRUE,0.062499999,1.6242669863613515,TRUE,0.00815508903969402,NA,reICL,03c3c692-8a86-4843-85ae-e045f0fa6f88,1:0,NA,NA,NA,NA,NA,0.16261741729291998,Inf
1,0.19399288990825672,NA,872,872,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.007187609398987888,NA,reICL,03c3c692-8a86-4843-85ae-e045f0fa6f88,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.2079722270586966,NA,5989,5834,NA,155,0.9086054718056685,NA,0.09139452819433144,TRUE,NA,TRUE,0.050599999,1.6054239992593444,TRUE,0.010310006094629462,NA,reICL,03c3c692-8a86-4843-85ae-e045f0fa6f88,2:1,NA,NA,NA,NA,NA,0.1341777875612436,Inf
2,0.4241919732705629,0.1615770278972491,1894,766,1128,0,0.4030853680912615,0.5969146319087385,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.005061852306421457,0.005038616513093794,reICL,03c3c692-8a86-4843-85ae-e045f0fa6f88,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.2321025112900516,NA,6079,4627,NA,1452,0.723480367340741,NA,0.2765196326592591,TRUE,NA,TRUE,0.050399999,1.577517634511319,TRUE,0.008199017175651907,NA,reICL,03c3c692-8a86-4843-85ae-e045f0fa6f88,2:2,NA,NA,NA,NA,NA,0.1376700596668872,Inf
1,0.5625481978701955,NA,1220,1191,NA,29,0.9705583913137417,NA,0.02944160868625834,TRUE,NA,TRUE,0.054099999,0.8659347367660359,TRUE,0.013552007922313857,NA,reICL,03c88506-d72e-4a44-a34e-a7f0564f1799,1:0,NA,NA,NA,NA,NA,Inf,Inf
1,0.3431961703969706,NA,5742,5616,NA,126,0.9710639317493021,NA,0.02893606825069782,TRUE,NA,TRUE,0.050999999,0.9653392887528315,TRUE,0.004663272205395926,NA,reICL,03c88506-d72e-4a44-a34e-a7f0564f1799,1:1,NA,NA,NA,NA,NA,Inf,Inf
2,0.5110508643508404,0.2562739478960244,1032,338,667,27,0.3253174426549863,0.6391729631074737,0.03550959423754003,FALSE,TRUE,FALSE,0.051899999,1.323753776279311,TRUE,0.0032438697554708286,0.002676708512664796,reICL,03c88506-d72e-4a44-a34e-a7f0564f1799,2:1,NA,NA,NA,NA,NA,0.21220700636977502,Inf
1,0.6589558558558558,NA,111,111,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01261235778102426,NA,reICL,03c88506-d72e-4a44-a34e-a7f0564f1799,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.6292190493167649,0.1838331086781646,89,30,59,0,0.3354432844653685,0.6645567155346315,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.013652440661688286,0.005126762731003172,reICL,03ced0ce-186a-4349-8d98-572c2bc90382,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.370468958465528,NA,1430,1228,NA,202,0.824107471909001,NA,0.17589252809099898,TRUE,NA,TRUE,0.055599999,1.3170283054366894,TRUE,0.036781202053190354,NA,reICL,03ced0ce-186a-4349-8d98-572c2bc90382,2:1,NA,NA,NA,NA,NA,0.23097865777122237,Inf
2,0.8242525720456868,0.17469004003792657,961,438,523,0,0.4855692160948626,0.5144307839051374,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.009454553993318026,0.005979061412082382,reICL,03ced0ce-186a-4349-8d98-572c2bc90382,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.45366440122414897,0.1489317488441206,1441,818,364,259,0.5515659133558533,0.23965824732541813,0.2087758393187286,TRUE,TRUE,FALSE,0.050799999,1.502352881960526,TRUE,0.006233546656909045,0.004014688356708726,reICL,03ced0ce-186a-4349-8d98-572c2bc90382,2:2,NA,NA,NA,NA,NA,0.15192413070945393,Inf
1,0.32252849462365585,NA,186,186,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.02176084838160481,NA,reICL,03cff38d-7e29-4409-a508-749bddb1b3df,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.23419278350515463,NA,97,97,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01276504912317994,NA,reICL,03cff38d-7e29-4409-a508-749bddb1b3df,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.235646945935763,NA,6541,6541,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.015221582167327812,NA,reICL,03cff38d-7e29-4409-a508-749bddb1b3df,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.5177502994695373,0.1629130087160941,2828,1393,1435,0,0.5174581398132302,0.4825418601867698,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.02657771490617128,0.004341345424307665,reICL,03cff38d-7e29-4409-a508-749bddb1b3df,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.3311448138879554,0.12877974477034285,5112,2700,2370,42,0.5306749927856652,0.4323683231483608,0.036956684065973945,TRUE,TRUE,FALSE,0.050499999000000004,1.8345316666923175,TRUE,0.006166578734037981,0.0018976855892503099,reICL,03cff38d-7e29-4409-a508-749bddb1b3df,2:2,NA,NA,NA,NA,NA,0.11101298013127059,Inf
1,0.2905606451612906,NA,310,310,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011512551547970868,NA,reICL,041e3b42-c623-11e3-bf01-24c6515278c0,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.24388357716580603,NA,6972,6972,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00699485709833416,NA,reICL,041e3b42-c623-11e3-bf01-24c6515278c0,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.27213245001006503,NA,303,303,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.013043269721653785,NA,reICL,041e3b42-c623-11e3-bf01-24c6515278c0,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.7516775142888743,0.23283886071530774,206,109,97,0,0.5078782934031104,0.49212170659688953,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0174236448615336,0.009327445749872366,reICL,04339769-517c-448d-a7ca-951f83608c60,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.4261324567380684,NA,2935,2596,NA,339,0.8620875045764246,NA,0.13791249542357534,TRUE,NA,TRUE,0.057099999,1.088903398021638,TRUE,0.009465879634995043,NA,reICL,04339769-517c-448d-a7ca-951f83608c60,1:1,NA,NA,NA,NA,NA,0.6993701514423456,Inf
1,0.2925650000000001,NA,40,40,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.017905515275000002,NA,reICL,04339769-517c-448d-a7ca-951f83608c60,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.3764624999999999,NA,24,24,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.035066139010416664,NA,reICL,04339769-517c-448d-a7ca-951f83608c60,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.22597880209771032,NA,3623,3623,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.007392045440795241,NA,reICL,0448206f-3ade-4087-b1a9-4fb2d14e1367,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.18534025291343129,NA,8163,8163,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.005067914872304098,NA,reICL,0448206f-3ade-4087-b1a9-4fb2d14e1367,1:1,NA,NA,NA,NA,NA,NA,NA
2,0.35511343392077166,0.15632049969916856,3113,530,2498,85,0.16081179589016473,0.7651919853431052,0.07399621876673004,TRUE,FALSE,FALSE,0.050599999,1.8210139099425475,TRUE,0.002634523443308464,0.003404644466447115,reICL,0448206f-3ade-4087-b1a9-4fb2d14e1367,2:1,NA,NA,NA,NA,NA,0.1122311094930498,Inf
2,0.43246342467028837,0.1831981379027589,968,220,748,0,0.22282080777805682,0.7771791922219432,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.003918795588185189,0.0056778631211346,reICL,0448206f-3ade-4087-b1a9-4fb2d14e1367,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.2270125488147586,NA,480,400,NA,80,0.781394223651001,NA,0.21860577634899903,TRUE,NA,TRUE,0.050599999,1.6827967318957162,TRUE,0.010300284373236495,NA,reICL,0448206f-3ade-4087-b1a9-4fb2d14e1367,2:2,NA,NA,NA,NA,NA,0.12470697203649098,Inf
1,0.3004838861698742,NA,597,550,NA,47,0.9059842210010766,NA,0.09401577899892348,TRUE,NA,TRUE,0.050799999,1.3420365185608576,TRUE,0.005146905664941361,NA,reICL,046d7386-95c8-4501-9e55-c85bec272a7a,1:0,NA,NA,NA,NA,NA,0.19932214866327141,Inf
1,0.22580128135229602,NA,2873,2765,NA,108,0.9495754026158293,NA,0.05042459738417075,TRUE,NA,TRUE,0.051299999,1.4861174010275164,TRUE,0.002801315779326461,NA,reICL,046d7386-95c8-4501-9e55-c85bec272a7a,1:1,NA,NA,NA,NA,NA,0.15683006003374644,Inf
1,0.2489519479741646,NA,375,375,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01135543854743386,NA,reICL,046d7386-95c8-4501-9e55-c85bec272a7a,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.4562159875699852,NA,329,294,NA,35,0.8747167350606474,NA,0.12528326493935266,TRUE,NA,TRUE,0.069799999,1.729405528321501,TRUE,0.01043572741179592,NA,reICL,047f9e4d-86b5-4943-aef5-68199bf29e8c,1:0,NA,NA,NA,NA,NA,0.1654943641916416,Inf
1,0.3120165743956091,NA,6529,6109,NA,420,0.9218600622567921,NA,0.07813993774320795,TRUE,NA,TRUE,0.050599999,1.3199276569181209,TRUE,0.004749678304378827,NA,reICL,047f9e4d-86b5-4943-aef5-68199bf29e8c,1:1,NA,NA,NA,NA,NA,0.20876075161336366,Inf
2,0.49130494936415253,0.2359485043074196,2402,461,1774,167,0.18259410318294636,0.7285135103724373,0.08889238644461639,TRUE,FALSE,FALSE,0.050499999000000004,1.4482879926580323,TRUE,0.0032249148647984414,0.003026205693425595,reICL,047f9e4d-86b5-4943-aef5-68199bf29e8c,2:1,NA,NA,NA,NA,NA,0.16315079453117307,Inf
1,0.8510258484403501,NA,92,76,NA,16,0.816990322959931,NA,0.183009677040069,TRUE,NA,TRUE,0.130399999,1.5771829591124111,TRUE,0.007889725736089506,NA,reICL,04b570c2-3224-4e9b-81cc-089b4a7ff07a,1:0,NA,NA,NA,NA,NA,0.3563248932493528,Inf
1,0.44472133127559005,NA,2604,2371,NA,233,0.8959474132495749,NA,0.10405258675042495,TRUE,NA,TRUE,0.058799999,1.063614062608677,TRUE,0.009035205182488154,NA,reICL,04b570c2-3224-4e9b-81cc-089b4a7ff07a,1:1,NA,NA,NA,NA,NA,0.9831239077198257,Inf
1,0.34601122523107936,NA,123,123,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.023739234879755693,NA,reICL,04b9837e-9ab5-4eb9-9a9c-ef49e3a62662,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.2770237410071943,NA,139,139,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.015306737206148752,NA,reICL,04b9837e-9ab5-4eb9-9a9c-ef49e3a62662,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.22779676339314572,NA,261,168,NA,93,0.5784650088390827,NA,0.42153499116091725,TRUE,NA,TRUE,0.074999999,1.5447678473936386,TRUE,0.005810488892425494,NA,reICL,04b9837e-9ab5-4eb9-9a9c-ef49e3a62662,2:2,NA,NA,NA,NA,NA,0.2126733205053466,Inf
2,0.8075795198505422,0.6667,509,495,14,0,0.9723792156580467,0.027620784341953294,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.014440627268488755,1e-9,reICL,04c09376-8756-41d9-bbca-f464170a8cfb,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.4330681348724171,NA,6584,6584,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.009832347086071636,NA,reICL,04c09376-8756-41d9-bbca-f464170a8cfb,1:1,NA,NA,NA,NA,NA,NA,NA
2,0.6051809784822834,0.30083983114974744,32595,5755,26840,0,0.17848092315520778,0.8215190768447923,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.006388022555612318,0.0054265356268911455,reICL,04c09376-8756-41d9-bbca-f464170a8cfb,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.8840923811789215,0.4423992608639716,11969,3477,8492,0,0.29284057078623676,0.7071594292137633,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0036304587214587513,0.0090242869913217,reICL,04c09376-8756-41d9-bbca-f464170a8cfb,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.4662003586652965,0.23194186662951558,11972,3325,8647,0,0.28130254987788333,0.7186974501221166,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.004750994686170743,0.003371575636632396,reICL,04c09376-8756-41d9-bbca-f464170a8cfb,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.23422713936430323,NA,1227,1227,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.005919359108605677,NA,reICL,04db8bef-8777-48ac-bc2e-3c9acb103f48,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.2688124388900696,NA,1295,1295,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01387391352913012,NA,reICL,04db8bef-8777-48ac-bc2e-3c9acb103f48,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.3911822135922337,NA,2575,2575,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.026893594440925157,NA,reICL,04db8bef-8777-48ac-bc2e-3c9acb103f48,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.28755216265492156,NA,2352,2169,NA,183,0.895630112924415,NA,0.10436988707558499,TRUE,NA,TRUE,0.051299999,1.2231854577269998,TRUE,0.007467970620777836,NA,reICL,04db8bef-8777-48ac-bc2e-3c9acb103f48,2:2,NA,NA,NA,NA,NA,0.28115367998108837,Inf
2,0.38622608274959325,0.102526872534311,727,495,232,0,0.689358683223783,0.310641316776217,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.011459876640420159,9.00506260531087e-4,reICL,05070acd-3ec1-44bb-9c32-26d3a483a72a,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.26352698506339617,NA,3321,2436,NA,885,0.6990308777650195,NA,0.3009691222349804,TRUE,NA,TRUE,0.050499999000000004,1.4824987946587307,TRUE,0.0029072209016010988,NA,reICL,05070acd-3ec1-44bb-9c32-26d3a483a72a,1:1,NA,NA,NA,NA,NA,0.1551634708242528,Inf
2,0.436481085899426,0.22484497352958782,100,25,50,25,0.245355080339898,0.45074385618079416,0.30390106347930784,TRUE,TRUE,FALSE,0.050799999,1.731404280023534,TRUE,6.888880608884841e-4,0.0018492645070868358,reICL,05070acd-3ec1-44bb-9c32-26d3a483a72a,2:1,NA,NA,NA,NA,NA,0.1202554293105328,Inf
2,0.5778504280336524,0.2724753643987009,239,14,108,117,0.04859237235166362,0.4263635907312743,0.5250440369170621,FALSE,TRUE,FALSE,0.050599999,1.6571473271622794,TRUE,0.0039235527728436175,0.004315756941136021,reICL,051cb117-16fd-459e-81e5-002eca2b7eea,2:1,NA,NA,NA,NA,NA,0.1275994737121669,Inf
1,0.3696464486149444,NA,70,25,NA,45,0.3120991113740724,NA,0.6879008886259276,TRUE,NA,TRUE,0.054799999,1.175499553972463,TRUE,0.00578665799767926,NA,reICL,051cb117-16fd-459e-81e5-002eca2b7eea,2:0,NA,NA,NA,NA,NA,0.3670514991297294,Inf
1,0.19605237605811532,NA,31,19,NA,12,0.5226783423992307,NA,0.47732165760076933,TRUE,NA,TRUE,0.050499999000000004,1.0090516921874357,TRUE,8.303237684555832e-4,NA,reICL,051cb117-16fd-459e-81e5-002eca2b7eea,2:2,NA,NA,NA,NA,NA,5.6295672003899115,Inf
1,0.37051996197251785,NA,242,203,NA,39,0.7860842184492358,NA,0.2139157815507642,TRUE,NA,TRUE,0.090899999,1.7269855866088277,TRUE,0.02747618766321676,NA,reICL,052015bc-8c24-467c-8ff7-9e0dc4ad39fd,1:0,NA,NA,NA,NA,NA,0.2159368644817787,Inf
1,0.23531280230264645,NA,2912,2912,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.010729738988506526,NA,reICL,052015bc-8c24-467c-8ff7-9e0dc4ad39fd,1:1,NA,NA,NA,NA,NA,NA,NA
2,0.7884922106783293,0.2505236728109794,71,51,20,0,0.7474296060574718,0.25257039394252817,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.005950773277053174,0.006314130746159261,reICL,052665d1-ab75-4f40-be5a-b88154c8beed,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.4291517676706668,NA,1811,1487,NA,324,0.8006015378033894,NA,0.19939846219661053,TRUE,NA,TRUE,0.052599999,0.8906941084313891,TRUE,0.00640575943025018,NA,reICL,052665d1-ab75-4f40-be5a-b88154c8beed,1:1,NA,NA,NA,NA,NA,Inf,Inf
3,0.6151816922018476,0.29791980371326005,2397,157,1817,29,0.06573880912899546,0.7510067284148011,0.02762398459596978,FALSE,TRUE,FALSE,0.050599999,1.9054226291804024,TRUE,0.0028558904889966464,0.003714073252154398,reICL,052665d1-ab75-4f40-be5a-b88154c8beed,2:1,0.11797065060888445,394,0.1556304778602336,FALSE,0.0012861592788235307,0.1064855019344734,Inf
3,0.8908484595210205,0.4425235070175643,660,84,437,17,0.126961398633174,0.6517048784534306,0.046406475515195264,FALSE,FALSE,FALSE,0.052599999,1.3509390667921841,TRUE,0.002302077726222644,0.004420577252708095,reICL,052665d1-ab75-4f40-be5a-b88154c8beed,2:0,0.1763484221442701,122,0.17492724739820018,TRUE,0.005267349625354492,0.2024835656282437,Inf
2,0.4755469328220515,0.2327935328190963,1932,194,1482,256,0.09484668732567202,0.7424180572938534,0.16273525538047473,TRUE,FALSE,FALSE,0.050499999000000004,1.3805910601653681,TRUE,0.0026453821331897465,0.002380735243087694,reICL,052665d1-ab75-4f40-be5a-b88154c8beed,2:2,NA,NA,NA,NA,NA,0.18318834690301586,Inf
2,0.5793792674056665,0.1633098353397423,1372,878,494,0,0.6013542519063618,0.3986457480936381,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.019211091564062442,0.004809897535360734,reICL,05486349-24a4-4931-bf5f-c9fefe369af2,1:0,NA,NA,NA,NA,NA,NA,NA
2,0.358380077465846,0.13619346980998293,4776,3228,1043,505,0.6611460637061636,0.1994289652929154,0.13942497100092102,TRUE,FALSE,FALSE,0.050399999,1.5629542652249928,TRUE,0.003539361781059427,0.0029790803396393026,reICL,05486349-24a4-4931-bf5f-c9fefe369af2,1:1,NA,NA,NA,NA,NA,0.13992769620974918,Inf
2,0.5579866255445843,0.2566209482659316,650,155,254,241,0.22929094336663,0.36065333134474525,0.4100557252886247,FALSE,TRUE,FALSE,0.050399999,1.4432331295064271,TRUE,0.00237689564024164,0.0022288667748078246,reICL,05486349-24a4-4931-bf5f-c9fefe369af2,2:1,NA,NA,NA,NA,NA,0.1641099084016824,Inf
1,0.4125459424989324,NA,26,15,NA,11,0.5752713731239169,NA,0.42472862687608315,TRUE,NA,TRUE,0.101999999,1.9866819276060284,TRUE,0.0063986564721323054,NA,reICL,0554ffe5-31f7-43f5-8372-2b73c9cf3527,1:0,NA,NA,NA,NA,NA,0.20537677741883761,Inf
1,0.18865212585454164,NA,176,137,NA,39,0.757062014476664,NA,0.24293798552333598,TRUE,NA,TRUE,0.050599999,1.9558355918112387,TRUE,0.003887218087482707,NA,reICL,0554ffe5-31f7-43f5-8372-2b73c9cf3527,1:1,NA,NA,NA,NA,NA,0.10353797225972837,Inf
1,0.24155342709697994,NA,1566,1206,NA,360,0.7433751877145538,NA,0.2566248122854462,TRUE,NA,TRUE,0.050399999,1.9501467606548162,TRUE,0.008575821119746353,NA,reICL,0554ffe5-31f7-43f5-8372-2b73c9cf3527,2:1,NA,NA,NA,NA,NA,0.10344443496194093,Inf
1,0.42534931064361525,NA,894,536,NA,358,0.5727627564496801,NA,0.4272372435503199,TRUE,NA,TRUE,0.050599999,1.4484502615755073,TRUE,0.007935959143793454,NA,reICL,0554ffe5-31f7-43f5-8372-2b73c9cf3527,2:0,NA,NA,NA,NA,NA,0.16343302271645577,Inf
1,0.28425763282297567,NA,2028,1467,NA,561,0.7085962222680032,NA,0.2914037777319967,TRUE,NA,TRUE,0.050399999,2.0674724132989253,TRUE,0.0020063285563615453,NA,reICL,0554ffe5-31f7-43f5-8372-2b73c9cf3527,2:2,NA,NA,NA,NA,NA,0.09761433294633913,0.06830637127590336
1,0.5789068548387097,NA,248,248,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.029457300799785372,NA,reICL,05616329-e7ba-4efd-87b1-d79cd0f7af3d,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.3397754323013862,NA,7267,7132,NA,135,0.9714817478073866,NA,0.02851825219261341,TRUE,NA,TRUE,0.052599999,1.013562436338899,TRUE,0.008080961865994336,NA,reICL,05616329-e7ba-4efd-87b1-d79cd0f7af3d,1:1,NA,NA,NA,NA,NA,3.930959143745651,Inf
1,0.2536894145802544,NA,1350,1311,NA,39,0.9509212479837412,NA,0.049078752016258775,TRUE,NA,TRUE,0.052599999,0.8814606735125773,TRUE,0.0056462780816472005,NA,reICL,05616329-e7ba-4efd-87b1-d79cd0f7af3d,2:1,NA,NA,NA,NA,NA,Inf,Inf
2,0.7972398889535608,0.34149240802895614,565,220,345,0,0.41847654970879034,0.5815234502912098,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.006887268109935086,0.011516318423977604,reICL,05616329-e7ba-4efd-87b1-d79cd0f7af3d,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.43120304758098954,0.20600777664748596,313,44,269,0,0.13578795280826245,0.8642120471917376,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0029489702780033703,0.003778038268865649,reICL,05616329-e7ba-4efd-87b1-d79cd0f7af3d,2:2,NA,NA,NA,NA,NA,NA,NA
2,0.41567286968591843,0.1181633403483404,962,739,223,0,0.7742283506637782,0.22577164933622176,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00862387594180063,0.0013973462482681214,reICL,0567d3e6-6278-4d0a-81ae-c084d73c6dd3,1:1,NA,NA,NA,NA,NA,NA,NA
2,0.8229131133436889,0.3834769365847859,99,26,32,41,0.24623085412553802,0.2759152565965641,0.4778538892778979,TRUE,FALSE,FALSE,0.083299999,1.4998911860234057,TRUE,0.00807315843687179,0.004997881631924116,reICL,05c487aa-72d8-42e6-aa2b-b9b5ce273f5c,1:0,NA,NA,NA,NA,NA,0.24993626170878033,Inf
2,0.4691915985388122,0.18596546012840315,2577,404,1611,562,0.14536288047776305,0.5861992630458498,0.26843785647638707,FALSE,TRUE,FALSE,0.050599999,1.5604301269505123,TRUE,0.003891921481694927,0.0064454674098717015,reICL,05c487aa-72d8-42e6-aa2b-b9b5ce273f5c,1:1,NA,NA,NA,NA,NA,0.14088779147705954,Inf
